model,question,correct,seconds,prompt_chars
Phi-3-mini Q4_K_M (shipped),450,1,0.3244,386
Phi-3-mini Q4_K_M (shipped),451,1,0.2406,142
Phi-3-mini Q4_K_M (shipped),452,0,0.2270,189
Phi-3-mini Q4_K_M (shipped),453,0,0.3111,320
Phi-3-mini Q4_K_M (shipped),454,1,0.3393,465
Phi-3-mini Q4_K_M (shipped),455,1,0.3364,509
Phi-3-mini Q4_K_M (shipped),456,1,0.2398,193
Phi-3-mini Q4_K_M (shipped),457,1,0.3510,299
Phi-3-mini Q4_K_M (shipped),458,1,0.6356,610
Phi-3-mini Q4_K_M (shipped),459,1,0.3423,284
Phi-3-mini Q4_K_M (shipped),460,1,0.2082,129
Phi-3-mini Q4_K_M (shipped),461,0,0.3284,476
Phi-3-mini Q4_K_M (shipped),462,1,0.3477,463
Phi-3-mini Q4_K_M (shipped),463,1,0.3151,265
Phi-3-mini Q4_K_M (shipped),464,1,0.2226,180
Phi-3-mini Q4_K_M (shipped),465,0,0.3152,307
Phi-3-mini Q4_K_M (shipped),466,1,0.3368,458
Phi-3-mini Q4_K_M (shipped),467,1,0.3708,311
Phi-3-mini Q4_K_M (shipped),468,1,0.3809,355
Phi-3-mini Q4_K_M (shipped),469,1,0.3766,425
Phi-3-mini Q4_K_M (shipped),470,1,0.3736,317
Phi-3-mini Q4_K_M (shipped),471,1,0.2325,215
Phi-3-mini Q4_K_M (shipped),472,1,0.3240,326
Phi-3-mini Q4_K_M (shipped),473,1,0.2183,167
Phi-3-mini Q4_K_M (shipped),474,1,0.6172,510
Phi-3-mini Q4_K_M (shipped),475,1,0.3140,223
Phi-3-mini Q4_K_M (shipped),476,1,0.2176,173
Phi-3-mini Q4_K_M (shipped),477,1,0.3203,494
Phi-3-mini Q4_K_M (shipped),478,1,0.2281,164
Phi-3-mini Q4_K_M (shipped),479,1,0.3223,298
Phi-3-mini Q4_K_M (shipped),480,1,0.3193,271
Phi-3-mini Q4_K_M (shipped),481,1,0.2223,106
Phi-3-mini Q4_K_M (shipped),482,1,0.3210,364
Phi-3-mini Q4_K_M (shipped),483,1,0.3442,401
Phi-3-mini Q4_K_M (shipped),484,1,0.4058,241
Phi-3-mini Q4_K_M (shipped),485,1,0.3236,352
Phi-3-mini Q4_K_M (shipped),486,1,0.3166,268
Phi-3-mini Q4_K_M (shipped),487,1,0.2227,186
Phi-3-mini Q4_K_M (shipped),488,1,0.3149,266
Phi-3-mini Q4_K_M (shipped),489,1,0.2247,196
Phi-3-mini Q4_K_M (shipped),490,1,0.3200,350
Phi-3-mini Q4_K_M (shipped),491,1,0.3288,342
Phi-3-mini Q4_K_M (shipped),492,1,0.2269,223
Phi-3-mini Q4_K_M (shipped),493,1,0.3202,301
Phi-3-mini Q4_K_M (shipped),494,1,0.2591,181
Phi-3-mini Q4_K_M (shipped),495,1,0.2266,186
Phi-3-mini Q4_K_M (shipped),496,1,0.3273,358
Phi-3-mini Q4_K_M (shipped),497,0,0.2208,147
Phi-3-mini Q4_K_M (shipped),498,1,0.3271,237
Phi-3-mini Q4_K_M (shipped),499,1,0.3305,478
Phi-3-mini Q4_K_M (shipped),500,1,0.3452,395
Phi-3-mini Q4_K_M (shipped),501,0,0.2424,267
Phi-3-mini Q4_K_M (shipped),502,1,0.3319,358
Phi-3-mini Q4_K_M (shipped),503,0,0.2410,168
Phi-3-mini Q4_K_M (shipped),504,1,0.3476,550
Phi-3-mini Q4_K_M (shipped),505,0,0.4077,216
Phi-3-mini Q4_K_M (shipped),506,1,0.3680,336
Phi-3-mini Q4_K_M (shipped),507,1,0.3295,305
Phi-3-mini Q4_K_M (shipped),508,1,0.3067,322
Phi-3-mini Q4_K_M (shipped),509,0,0.3288,217
Phi-3-mini Q4_K_M (shipped),510,1,0.2813,173
Phi-3-mini Q4_K_M (shipped),511,0,0.2618,134
Phi-3-mini Q4_K_M (shipped),512,1,0.2238,223
Phi-3-mini Q4_K_M (shipped),513,1,0.2211,93
Phi-3-mini Q4_K_M (shipped),514,1,0.3242,250
Phi-3-mini Q4_K_M (shipped),515,1,0.3071,261
Phi-3-mini Q4_K_M (shipped),516,0,0.3553,345
Phi-3-mini Q4_K_M (shipped),517,1,0.2936,244
Phi-3-mini Q4_K_M (shipped),518,0,0.2288,168
Phi-3-mini Q4_K_M (shipped),519,1,0.2184,111
Phi-3-mini Q4_K_M (shipped),520,1,0.2192,148
Phi-3-mini Q4_K_M (shipped),521,1,0.2224,224
Phi-3-mini Q4_K_M (shipped),522,1,0.2254,137
Phi-3-mini Q4_K_M (shipped),523,1,0.5979,529
Phi-3-mini Q4_K_M (shipped),524,1,0.3291,431
Phi-3-mini Q4_K_M (shipped),525,1,0.2216,129
Phi-3-mini Q4_K_M (shipped),526,1,0.3192,315
Phi-3-mini Q4_K_M (shipped),527,0,0.3128,265
Phi-3-mini Q4_K_M (shipped),528,1,0.2282,242
Phi-3-mini Q4_K_M (shipped),529,1,0.3101,300
Phi-3-mini Q4_K_M (shipped),530,0,0.2215,226
Phi-3-mini Q4_K_M (shipped),531,1,0.3132,383
Phi-3-mini Q4_K_M (shipped),532,1,0.3287,398
Phi-3-mini Q4_K_M (shipped),533,1,0.2267,160
Phi-3-mini Q4_K_M (shipped),534,1,0.2198,177
Phi-3-mini Q4_K_M (shipped),535,0,0.2141,119
Phi-3-mini Q4_K_M (shipped),536,1,0.2200,183
Phi-3-mini Q4_K_M (shipped),537,1,0.2635,290
Phi-3-mini Q4_K_M (shipped),538,1,0.3442,285
Phi-3-mini Q4_K_M (shipped),539,1,0.3255,286
Phi-3-mini Q4_K_M (shipped),540,0,0.3226,244
Phi-3-mini Q4_K_M (shipped),541,1,0.3141,308
Phi-3-mini Q4_K_M (shipped),542,1,0.3155,296
Phi-3-mini Q4_K_M (shipped),543,1,0.6231,570
Phi-3-mini Q4_K_M (shipped),544,1,0.6224,843
Phi-3-mini Q4_K_M (shipped),545,1,0.3560,184
Phi-3-mini Q4_K_M (shipped),546,0,0.2148,202
Phi-3-mini Q4_K_M (shipped),547,1,0.2207,124
Phi-3-mini Q4_K_M (shipped),548,0,0.3139,299
Phi-3-mini Q4_K_M (shipped),549,1,0.2217,196
Phi-3-mini Q4_K_M (shipped),550,1,0.2185,200
Phi-3-mini Q4_K_M (shipped),551,1,0.2222,206
Phi-3-mini Q4_K_M (shipped),552,1,0.3264,274
Phi-3-mini Q4_K_M (shipped),553,1,0.2224,88
Phi-3-mini Q4_K_M (shipped),554,1,0.3156,292
Phi-3-mini Q4_K_M (shipped),555,1,0.3104,251
Phi-3-mini Q4_K_M (shipped),556,1,0.3338,553
Phi-3-mini Q4_K_M (shipped),557,1,0.3300,388
Phi-3-mini Q4_K_M (shipped),558,1,0.3004,176
Phi-3-mini Q4_K_M (shipped),559,1,0.2349,159
Phi-3-mini Q4_K_M (shipped),560,1,0.3137,374
Phi-3-mini Q4_K_M (shipped),561,1,0.2864,206
Phi-3-mini Q4_K_M (shipped),562,1,0.2409,174
Phi-3-mini Q4_K_M (shipped),563,0,0.3437,556
Phi-3-mini Q4_K_M (shipped),564,1,0.3135,197
Phi-3-mini Q4_K_M (shipped),565,1,0.3825,370
Phi-3-mini Q4_K_M (shipped),566,1,0.4708,490
Phi-3-mini Q4_K_M (shipped),567,1,0.3036,154
Phi-3-mini Q4_K_M (shipped),568,1,0.3671,299
Phi-3-mini Q4_K_M (shipped),569,1,0.3395,245
Phi-3-mini Q4_K_M (shipped),570,0,0.3152,264
Phi-3-mini Q4_K_M (shipped),571,1,0.2151,149
Phi-3-mini Q4_K_M (shipped),572,1,0.2220,158
Phi-3-mini Q4_K_M (shipped),573,0,0.3131,348
Phi-3-mini Q4_K_M (shipped),574,1,0.6306,640
Phi-3-mini Q4_K_M (shipped),575,1,0.2264,90
Phi-3-mini Q4_K_M (shipped),576,1,0.2206,198
Phi-3-mini Q4_K_M (shipped),577,1,0.3321,493
Phi-3-mini Q4_K_M (shipped),578,1,0.3213,162
Phi-3-mini Q4_K_M (shipped),579,1,0.3160,319
Phi-3-mini Q4_K_M (shipped),580,1,0.2369,171
Phi-3-mini Q4_K_M (shipped),581,1,0.3083,287
Phi-3-mini Q4_K_M (shipped),582,1,0.2224,139
Phi-3-mini Q4_K_M (shipped),583,1,0.2121,252
Phi-3-mini Q4_K_M (shipped),584,1,0.6173,659
Phi-3-mini Q4_K_M (shipped),585,1,0.2824,263
Phi-3-mini Q4_K_M (shipped),586,1,0.2218,200
Phi-3-mini Q4_K_M (shipped),587,0,0.2180,190
Phi-3-mini Q4_K_M (shipped),588,1,0.6390,607
Phi-3-mini Q4_K_M (shipped),589,1,0.2961,145
Phi-3-mini Q4_K_M (shipped),590,1,0.3217,336
Phi-3-mini Q4_K_M (shipped),591,1,0.2232,148
Phi-3-mini Q4_K_M (shipped),592,1,0.2147,120
Phi-3-mini Q4_K_M (shipped),593,1,0.2180,171
Phi-3-mini Q4_K_M (shipped),594,1,0.3094,259
Phi-3-mini Q4_K_M (shipped),595,1,0.3216,281
Phi-3-mini Q4_K_M (shipped),596,0,0.3363,222
Phi-3-mini Q4_K_M (shipped),597,0,0.3408,374
Phi-3-mini Q4_K_M (shipped),598,1,0.6375,428
Phi-3-mini Q4_K_M (shipped),599,1,0.6366,571
Phi-3-mini Q4_K_M (shipped),600,1,0.3419,235
Phi-3-mini Q4_K_M (shipped),601,1,0.1651,92
Phi-3-mini Q4_K_M (shipped),602,1,0.3223,382
Phi-3-mini Q4_K_M (shipped),603,1,0.2207,191
Phi-3-mini Q4_K_M (shipped),604,1,0.3319,433
Phi-3-mini Q4_K_M (shipped),605,0,0.2284,215
Phi-3-mini Q4_K_M (shipped),606,1,0.2283,168
Phi-3-mini Q4_K_M (shipped),607,0,0.2137,178
Phi-3-mini Q4_K_M (shipped),608,1,0.3319,266
Phi-3-mini Q4_K_M (shipped),609,1,0.3311,364
Phi-3-mini Q4_K_M (shipped),610,1,0.3287,372
Phi-3-mini Q4_K_M (shipped),611,1,0.2220,231
Phi-3-mini Q4_K_M (shipped),612,1,0.3276,255
Phi-3-mini Q4_K_M (shipped),613,1,0.3194,183
Phi-3-mini Q4_K_M (shipped),614,1,0.2183,198
Phi-3-mini Q4_K_M (shipped),615,0,0.3426,474
Phi-3-mini Q4_K_M (shipped),616,1,0.3401,289
Phi-3-mini Q4_K_M (shipped),617,1,0.3284,232
Phi-3-mini Q4_K_M (shipped),618,1,0.2789,195
Phi-3-mini Q4_K_M (shipped),619,1,0.2262,250
Phi-3-mini Q4_K_M (shipped),620,1,0.2165,135
Phi-3-mini Q4_K_M (shipped),621,1,0.3072,219
Phi-3-mini Q4_K_M (shipped),622,1,0.2221,234
Phi-3-mini Q4_K_M (shipped),623,1,0.3229,348
Phi-3-mini Q4_K_M (shipped),624,1,0.2616,157
Phi-3-mini Q4_K_M (shipped),625,0,0.3735,307
Phi-3-mini Q4_K_M (shipped),626,1,0.4391,318
Phi-3-mini Q4_K_M (shipped),627,1,0.3100,255
Phi-3-mini Q4_K_M (shipped),628,1,0.2112,138
Phi-3-mini Q4_K_M (shipped),629,1,0.3144,256
Phi-3-mini Q4_K_M (shipped),630,1,0.3257,336
Phi-3-mini Q4_K_M (shipped),631,0,0.3303,420
Phi-3-mini Q4_K_M (shipped),632,1,0.3190,360
Phi-3-mini Q4_K_M (shipped),633,1,0.3348,287
Phi-3-mini Q4_K_M (shipped),634,1,0.3232,430
Phi-3-mini Q4_K_M (shipped),635,1,0.3544,512
Phi-3-mini Q4_K_M (shipped),636,0,0.3335,478
Phi-3-mini Q4_K_M (shipped),637,1,0.3365,509
Phi-3-mini Q4_K_M (shipped),638,1,0.2414,133
Phi-3-mini Q4_K_M (shipped),639,1,0.2175,115
Phi-3-mini Q4_K_M (shipped),640,1,0.3287,423
Phi-3-mini Q4_K_M (shipped),641,1,0.3417,340
Phi-3-mini Q4_K_M (shipped),642,0,0.3348,249
Phi-3-mini Q4_K_M (shipped),643,1,0.2262,213
Phi-3-mini Q4_K_M (shipped),644,1,0.2209,141
Phi-3-mini Q4_K_M (shipped),645,1,0.3233,321
Phi-3-mini Q4_K_M (shipped),646,1,0.3233,289
Phi-3-mini Q4_K_M (shipped),647,0,0.3145,183
Phi-3-mini Q4_K_M (shipped),648,1,0.1717,90
Phi-3-mini Q4_K_M (shipped),649,1,0.3117,259
Phi-3-mini Q4_K_M (shipped),650,1,0.3378,368
Phi-3-mini Q4_K_M (shipped),651,1,0.3824,420
Phi-3-mini Q4_K_M (shipped),652,1,0.3243,248
Phi-3-mini Q4_K_M (shipped),653,1,0.3158,226
Phi-3-mini Q4_K_M (shipped),654,0,0.2244,166
Phi-3-mini Q4_K_M (shipped),655,1,0.3289,319
Phi-3-mini Q4_K_M (shipped),656,1,0.2212,175
Phi-3-mini Q4_K_M (shipped),657,1,0.3291,474
Phi-3-mini Q4_K_M (shipped),658,1,0.3320,311
Phi-3-mini Q4_K_M (shipped),659,0,0.3226,250
Phi-3-mini Q4_K_M (shipped),660,1,0.3251,526
Phi-3-mini Q4_K_M (shipped),661,1,0.3439,379
Phi-3-mini Q4_K_M (shipped),662,1,0.3214,280
Phi-3-mini Q4_K_M (shipped),663,0,0.3120,240
Phi-3-mini Q4_K_M (shipped),664,1,0.3285,326
Phi-3-mini Q4_K_M (shipped),665,1,0.2225,191
Phi-3-mini Q4_K_M (shipped),666,1,0.2251,245
Phi-3-mini Q4_K_M (shipped),667,1,0.3200,368
Phi-3-mini Q4_K_M (shipped),668,1,0.3477,263
Phi-3-mini Q4_K_M (shipped),669,1,0.3291,273
Phi-3-mini Q4_K_M (shipped),670,0,0.3127,250
Phi-3-mini Q4_K_M (shipped),671,1,0.3554,428
Phi-3-mini Q4_K_M (shipped),672,1,0.2313,216
Phi-3-mini Q4_K_M (shipped),673,1,0.3336,236
Phi-3-mini Q4_K_M (shipped),674,1,0.3244,262
Phi-3-mini Q4_K_M (shipped),675,1,0.2163,110
Phi-3-mini Q4_K_M (shipped),676,1,0.3154,322
Phi-3-mini Q4_K_M (shipped),677,0,0.2186,163
Phi-3-mini Q4_K_M (shipped),678,1,0.3241,362
Phi-3-mini Q4_K_M (shipped),679,0,0.2315,245
Phi-3-mini Q4_K_M (shipped),680,1,0.3278,312
Phi-3-mini Q4_K_M (shipped),681,1,0.3151,245
Phi-3-mini Q4_K_M (shipped),682,0,0.2284,262
Phi-3-mini Q4_K_M (shipped),683,1,0.3345,253
Phi-3-mini Q4_K_M (shipped),684,1,0.2188,160
Phi-3-mini Q4_K_M (shipped),685,1,0.2547,202
Phi-3-mini Q4_K_M (shipped),686,0,0.3278,290
Phi-3-mini Q4_K_M (shipped),687,1,0.2625,189
Phi-3-mini Q4_K_M (shipped),688,1,0.2552,192
Phi-3-mini Q4_K_M (shipped),689,1,0.2470,199
Phi-3-mini Q4_K_M (shipped),690,1,0.3608,291
Phi-3-mini Q4_K_M (shipped),691,1,0.2315,204
Phi-3-mini Q4_K_M (shipped),692,1,0.6362,582
Phi-3-mini Q4_K_M (shipped),693,1,0.2232,142
Phi-3-mini Q4_K_M (shipped),694,1,0.2262,214
Phi-3-mini Q4_K_M (shipped),695,1,0.2365,208
Phi-3-mini Q4_K_M (shipped),696,1,0.3237,277
Phi-3-mini Q4_K_M (shipped),697,1,0.3374,333
Phi-3-mini Q4_K_M (shipped),698,1,0.3377,345
Phi-3-mini Q4_K_M (shipped),699,1,0.2153,159
Phi-3-mini Q4_K_M (shipped),700,1,0.2169,134
Phi-3-mini Q4_K_M (shipped),701,1,0.3153,252
Phi-3-mini Q4_K_M (shipped),702,1,0.2306,260
Phi-3-mini Q4_K_M (shipped),703,1,0.3321,226
Phi-3-mini Q4_K_M (shipped),704,1,0.2308,201
Phi-3-mini Q4_K_M (shipped),705,1,0.3221,413
Phi-3-mini Q4_K_M (shipped),706,1,0.3228,258
Phi-3-mini Q4_K_M (shipped),707,0,0.3462,430
Phi-3-mini Q4_K_M (shipped),708,1,0.3326,303
Phi-3-mini Q4_K_M (shipped),709,1,0.3327,448
Phi-3-mini Q4_K_M (shipped),710,1,0.3345,318
Phi-3-mini Q4_K_M (shipped),711,1,0.3212,230
Phi-3-mini Q4_K_M (shipped),712,0,0.2279,209
Phi-3-mini Q4_K_M (shipped),713,1,0.3089,325
Phi-3-mini Q4_K_M (shipped),714,0,0.6593,497
Phi-3-mini Q4_K_M (shipped),715,1,0.3415,357
Phi-3-mini Q4_K_M (shipped),716,1,0.3270,275
Phi-3-mini Q4_K_M (shipped),717,1,0.3361,174
Phi-3-mini Q4_K_M (shipped),718,1,0.3155,379
Phi-3-mini Q4_K_M (shipped),719,1,0.3225,230
Phi-3-mini Q4_K_M (shipped),720,1,0.1589,120
Phi-3-mini Q4_K_M (shipped),721,1,0.2244,168
Phi-3-mini Q4_K_M (shipped),722,1,0.3267,284
Phi-3-mini Q4_K_M (shipped),723,1,0.2224,196
Phi-3-mini Q4_K_M (shipped),724,1,0.2299,229
Phi-3-mini Q4_K_M (shipped),725,1,0.3213,329
Phi-3-mini Q4_K_M (shipped),726,1,0.2175,169
Phi-3-mini Q4_K_M (shipped),727,1,0.3158,355
Phi-3-mini Q4_K_M (shipped),728,1,0.2148,155
Phi-3-mini Q4_K_M (shipped),729,0,0.3286,400
Phi-3-mini Q4_K_M (shipped),730,0,0.3315,469
Phi-3-mini Q4_K_M (shipped),731,1,0.3401,486
Phi-3-mini Q4_K_M (shipped),732,0,0.3247,326
Phi-3-mini Q4_K_M (shipped),733,1,0.3254,248
Phi-3-mini Q4_K_M (shipped),734,1,0.3327,262
Phi-3-mini Q4_K_M (shipped),735,1,0.3357,254
Phi-3-mini Q4_K_M (shipped),736,1,0.3266,339
Phi-3-mini Q4_K_M (shipped),737,0,0.2298,159
Phi-3-mini Q4_K_M (shipped),738,1,0.3140,253
Phi-3-mini Q4_K_M (shipped),739,1,0.3255,275
Phi-3-mini Q4_K_M (shipped),740,1,0.2325,162
Phi-3-mini Q4_K_M (shipped),741,1,0.3396,564
Phi-3-mini Q4_K_M (shipped),742,1,0.3250,241
Phi-3-mini Q4_K_M (shipped),743,1,0.3379,354
Phi-3-mini Q4_K_M (shipped),744,0,0.2246,137
Phi-3-mini Q4_K_M (shipped),745,1,0.3374,356
Phi-3-mini Q4_K_M (shipped),746,0,0.3221,310
Phi-3-mini Q4_K_M (shipped),747,0,0.2223,198
Phi-3-mini Q4_K_M (shipped),748,1,0.3372,263
Phi-3-mini Q4_K_M (shipped),749,1,0.2317,231
Phi-3-mini Q4_K_M (shipped),750,1,0.3363,254
Phi-3-mini Q4_K_M (shipped),751,1,0.3262,274
Phi-3-mini Q4_K_M (shipped),752,0,0.3498,388
Phi-3-mini Q4_K_M (shipped),753,1,0.3343,255
Phi-3-mini Q4_K_M (shipped),754,1,0.3396,310
Phi-3-mini Q4_K_M (shipped),755,0,0.3364,363
Phi-3-mini Q4_K_M (shipped),756,1,0.3323,304
Phi-3-mini Q4_K_M (shipped),757,1,0.3411,447
Phi-3-mini Q4_K_M (shipped),758,1,0.3335,245
Phi-3-mini Q4_K_M (shipped),759,1,0.3297,323
Phi-3-mini Q4_K_M (shipped),760,1,0.2392,264
Phi-3-mini Q4_K_M (shipped),761,0,0.3413,347
Phi-3-mini Q4_K_M (shipped),762,0,0.3482,341
Phi-3-mini Q4_K_M (shipped),763,1,0.3750,264
Phi-3-mini Q4_K_M (shipped),764,1,0.3431,336
Phi-3-mini Q4_K_M (shipped),765,0,0.3569,394
Phi-3-mini Q4_K_M (shipped),766,1,0.5107,513
Phi-3-mini Q4_K_M (shipped),767,1,0.3296,471
Phi-3-mini Q4_K_M (shipped),768,0,0.2231,185
Phi-3-mini Q4_K_M (shipped),769,0,0.3215,304
Phi-3-mini Q4_K_M (shipped),770,1,0.3424,332
Phi-3-mini Q4_K_M (shipped),771,1,0.2571,150
Phi-3-mini Q4_K_M (shipped),772,1,0.2309,202
Phi-3-mini Q4_K_M (shipped),773,1,0.2218,149
Phi-3-mini Q4_K_M (shipped),774,0,0.3462,334
Phi-3-mini Q4_K_M (shipped),775,1,0.2257,116
Phi-3-mini Q4_K_M (shipped),776,1,0.3352,304
Phi-3-mini Q4_K_M (shipped),777,1,0.2266,216
Phi-3-mini Q4_K_M (shipped),778,1,0.2247,189
Phi-3-mini Q4_K_M (shipped),779,1,0.3229,353
Phi-3-mini Q4_K_M (shipped),780,1,0.3321,400
Phi-3-mini Q4_K_M (shipped),781,1,0.2296,180
Phi-3-mini Q4_K_M (shipped),782,1,0.2290,145
Phi-3-mini Q4_K_M (shipped),783,1,0.3182,313
Phi-3-mini Q4_K_M (shipped),784,1,0.2376,283
Phi-3-mini Q4_K_M (shipped),785,1,0.3353,394
Phi-3-mini Q4_K_M (shipped),786,0,0.2236,166
Phi-3-mini Q4_K_M (shipped),787,1,0.3323,395
Phi-3-mini Q4_K_M (shipped),788,1,0.6380,634
Phi-3-mini Q4_K_M (shipped),789,1,0.3956,442
Phi-3-mini Q4_K_M (shipped),790,1,0.3245,347
Phi-3-mini Q4_K_M (shipped),791,1,0.2308,176
Phi-3-mini Q4_K_M (shipped),792,1,0.3295,327
Phi-3-mini Q4_K_M (shipped),793,1,0.2300,193
Phi-3-mini Q4_K_M (shipped),794,1,0.3325,375
Phi-3-mini Q4_K_M (shipped),795,0,0.3371,356
Phi-3-mini Q4_K_M (shipped),796,1,0.3459,257
Phi-3-mini Q4_K_M (shipped),797,1,0.3722,303
Phi-3-mini Q4_K_M (shipped),798,1,0.3562,304
Phi-3-mini Q4_K_M (shipped),799,1,0.3419,535
